,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,images
17,-6741.241766099861,8842.411650876058,930.3259031278201,-5140.554586023883,-3322.5293969929917,-6841.222223450545,3060.887552270979,5812.849086302897,2939.2408203597547,-3605.2167046511554,793.8811773233492,-204.13138242305263,120.93188466982731,158.59952641041698,-750.2488222159998,28366gumboc-l1-s2-f1-c2-d1.png
18,-746.1781968362413,23977.875474932705,-9668.214784866503,3826.640973411002,-4789.960233507096,6207.8655233046575,-360.4461240392746,-2686.636744516346,-2601.8915764570597,1787.036806712689,1091.3843465495431,-1192.6843647691103,-710.2312727404479,579.3333362441213,3143.699097193069,PL17_62puepor-l1-s3-f3-c2-d1.png
19,-25333.018123960574,-3394.772777843025,1208.6490149686538,-5074.262587631204,-2063.619789507586,-3244.8123449364434,2180.0751929882204,-29.378640809674714,1346.2389433144338,-1639.7990738903895,-1914.4488945073851,-942.9906295119453,-389.9982547323952,-1373.9014987522537,-189.5925809300265,PL17_108nigbel-l1-s4-f4-c2-d1.png
20,10270.52675932468,2104.934972751241,6351.9843072108715,-2332.067781449924,-3919.6201839063297,3974.683462502489,5084.696262150586,-1674.0869343925463,-1129.8431085782975,-2440.8623510520542,4195.710447378118,-2871.8374585995693,687.9776802232072,-33.99624546218424,1402.3514066164237,PL17_66unipor-l1-s3-f3-c2-d1.png
21,40415.7891203443,-16398.018604493405,-11161.931859077018,-9691.66439743227,14895.490579206864,-1716.2921669041048,7391.780525494178,3302.499116234447,1074.86514112945,2012.7686475274731,2718.9123559855466,1260.5346345207236,2680.364127869206,1212.5140909736072,972.1962741699292,PL17_109puebel-l2-s4-f4-c2-d1.png
22,-21119.86285312954,-6200.527220187755,-609.0842923640861,18515.30961864584,3067.520690301622,2755.4316900502317,1093.4387131054102,931.6028652004734,-1551.6743929701083,869.6767998361182,1142.3860693535769,762.1453959286031,-93.9520942296229,913.0983470728098,24.127065139768014,PL17_089maybel-l3-s4-f4-c2-d1.png
23,-3513.6205363869353,17750.54407814289,7934.561726217951,-7215.649778196345,-3096.1861206785848,7506.069423234799,-681.0132840064124,11735.177356502834,5967.132368891218,-2581.9594781129945,7263.911754821313,1769.3557630544226,867.2442634280818,-3640.765662161043,3300.6227603166067,PL17_68gutpor-l1-s3-f3-c2-d1.png
24,24849.31404736764,13586.720349228252,7217.81140169246,2936.2743886974163,-7440.547882795489,-2375.1627371029313,2018.793649179204,-2723.3879052972943,-3234.76779040743,-1160.6016873499009,5649.044307951538,-2612.8322349734735,-489.3999255356692,-865.00801464506,1574.8267943100236,PL17_55unipor-l1-s3-f3-c2-d1.png
25,-15676.058687143282,-8124.718510563654,880.7068344906273,9930.341335379358,493.64223376526206,-307.7534418432362,1210.0529610968727,804.8945667091409,127.0997960573803,316.59396870236964,-537.2076865090235,377.85581366524127,439.5746059604326,83.73629444174664,-439.06616921733087,PL17_120maybel-l5-s4-f4-c2-d1.png
26,-28459.509394572156,-521.0665916412014,2541.5269528990507,-6248.824819998707,-2221.4737999662734,-2377.1465192510386,569.0357111425149,-774.795302267063,-1222.3230290306342,1356.027973985436,-696.6672881199036,83.6886989604507,-953.6882221179965,-37.45456005454211,-268.17436738979757,28386nigboc-l1-s1-f1-c2-d0.png
27,-23641.226937439547,3764.9054554472355,5297.859689147849,-5429.796503580461,1910.7772615385877,-1762.5461512709587,-2543.2864310502955,-2162.560513622701,1581.895361007955,749.8998690413534,504.4994227002191,1057.9311902935551,458.6429720821578,420.83954516820984,-852.919663552039,PL17_85indpor-l1-s3-f4-c2-d1.png
28,-10583.550812545305,-2095.138986904162,1675.012773672617,-2064.857790214004,4215.041821460653,95.59913707856504,-4306.017521934173,-3118.233788882869,3033.650448930459,-2500.809685837824,-460.02960629830653,-1316.7098403204943,737.9745447960752,-516.6461109064804,164.98477658435223,PL17_100indbel-l4-s4-f4-c2-d1.png
29,17460.083186769032,-14777.757418062705,-1522.7356829391565,-3546.3465894321175,-9443.516561331315,-253.1048935103965,-7874.494570665348,1949.9237886875171,-2974.4623136275072,451.63026666836726,-2501.9239571401754,-1697.4270860065112,2015.5870267607108,3655.9509544736993,2095.798443134159,PL17_143uniflo-l4-s4-f4-c2-d1.png
30,-16932.888319029676,19069.201530095423,-12250.031885837976,182.7215900966444,-6819.597977539344,5910.393968436664,1494.4328652935071,109.25543581745212,-1467.1242132062562,-224.26564674402468,1044.6860146144663,1423.1160595027927,1797.3197370918688,2152.7831782922626,-3316.647416362921,PL17_41chlpor-l1-s3-f3-c2-d1.png
31,-6899.341379413399,-3145.903149628678,-1158.064892116772,-4334.512177626945,-857.3388138676683,1247.8084141062145,213.0362716128566,428.17310370308627,649.1849466328833,-1100.818994893791,-774.7775454770969,-2054.934904049197,16.357397408624124,31.08980548187692,1320.4229060151133,PL17_104nigbel-l1-s4-f4-c2-d1.png
