PC1;PC2;PC3;PC4;PC5;PC6;PC7;PC8;PC9;PC10;PC11;PC12;PC13;PC14;PC15;images;sample;geo;spec;im
46381.0690304877;-852.918191351394;6389.47801988555;9829.51940227209;-10298.4068987139;-6770.4395149428;1407.22021164952;-463.332483854555;2389.07290067462;-2314.67568630204;-1513.92643775488;3996.18497528326;2124.71229848126;-153.731509600512;1042.5299488838;28388uniboc-l1-s1-f1-c2-d0.png;28388uniboc;boc;uni;28388uniboc-l1-s1-f1-c2-d0
-12492.2782277291;2074.98418250056;-1641.24056692032;2759.95207486747;2868.08814124721;-625.297937695761;-4135.28274032672;-2711.72940684218;958.371440373539;-4340.644971316;765.054956030052;-883.172073952525;-2175.79738485254;-169.525758541933;1378.14018486485;PL17_127indbel-l6-s4-f4-c2-d1.png;PL17_127indbel;bel;ind;PL17_127indbel-l6-s4-f4-c2-d1
16737.842616864;-13768.760379601;539.42073254712;-5711.65662038054;-5791.06107747131;-1156.83879483939;-2574.55446182977;651.695012048913;-93.911931017994;639.570325267916;1472.1380414051;2149.53974623406;-107.240972861369;-692.546647573564;-1012.77116262099;PL17_137uniflo-l4-s4-f4-c2-d1.png;PL17_137uniflo;flo;uni;PL17_137uniflo-l4-s4-f4-c2-d1
17703.5031341483;-2886.59049536038;7200.79210763711;-6354.83447449255;3131.62898842963;-6251.41108333879;2304.56198332501;2398.33782109704;-1447.47381916962;-1184.51157194655;2993.14500745913;-325.244437742966;-69.261895405679;-1391.06699071645;-860.616608880004;PL17_139pueflo-l1-s4-f4-c2-d1.png;PL17_139pueflo;flo;pue;PL17_139pueflo-l1-s4-f4-c2-d1
267.154176428035;2282.78050872338;-7748.35475583011;-5821.36940886779;2905.99940006597;1909.15230546608;-2107.63177337164;530.070202542023;-1806.91649135697;236.956542041202;-1196.98095273057;-1738.73035670399;-350.906258618016;-276.034353881897;-148.398248367012;PL17_160pueflo-l1-s4-f4-c2-d1.png;PL17_160floflo;flo;flo;PL17_160pueflo-l1-s4-f4-c2-d1
32128.1246420825;-2029.93898608907;-4608.78239479592;7687.2678083689;-10929.2360682911;-2078.33159685254;-7094.76961828342;1367.32512183782;-306.133702473639;957.007223102216;2630.23382577761;-1399.1277338719;-202.907949832127;-662.036501483672;-2712.82888432938;PL17_74unipor-l1-s3-f3-c2-d1.png;PL17_74unipue;pue;uni;PL17_74unipor-l1-s3-f3-c2-d1
42103.3666000999;2644.47968801489;-23157.1434537115;2854.57273830717;1738.80592520274;-1611.58777645404;5449.36432220993;1429.11420779428;6323.77696745282;-2458.46255574325;-4725.56808495075;-2694.33135396245;-1636.20697283751;-995.674518640208;-4505.3901017424;PL17_04pueboc-l1-s2-f1-c2-d0.png;PL17_04pueboc;boc;pue;PL17_04pueboc-l1-s2-f1-c2-d0
-1934.39453547163;-3097.26411327774;-2588.82860929915;2508.03064011987;10222.7124638496;1579.5217745585;-4946.86380607945;-3989.64112079532;718.829883910248;-3338.06201327265;3768.54241161813;2534.25517153995;-2831.08430684016;2217.08490746154;454.518434377255;PL17_132indbel-l2-s4-f4-c2-d1.png;PL17_132indbel;bel;ind;PL17_132indbel-l2-s4-f4-c2-d1
26616.3410470956;-6279.58248986598;-3532.1627748788;-4659.5607117787;5472.37579388167;-3074.27167072189;-2330.38646064685;3224.76083874615;-2814.72352644356;288.620783367044;-1609.01108983149;-1311.73636076247;-1065.71481571278;1368.0810972931;1017.84764463979;PL17_110puebel-l1-s4-f4-c2-d1.png;PL17_110puebel;bel;pue;PL17_110puebel-l1-s4-f4-c2-d1
20344.3690916358;-16060.2436691418;19619.5481158225;-6523.21403612873;2735.6391045699;16279.9773070716;-7094.46815480751;3310.40821411605;564.025558039115;-1863.06115749806;1696.50233819603;-3996.12441911725;310.199397825151;-1281.19553116225;-504.549005023227;PL17_70unipor-l1-s3-f3-c2-d1.png;PL17_70unipue;pue;uni;PL17_70unipor-l1-s3-f3-c2-d1
33203.3541372065;-20425.0827617819;-4240.78908821746;-4892.85034149306;-11525.6509554785;955.033038378687;-4958.30221158264;14.3135363372666;3575.70175725779;2964.30736411932;-700.837574896051;1659.04577171221;96.3350598703765;400.607358760407;1361.034468539;PL17_136uniflo-l5-s4-f4-c2-d1.png;PL17_136uniflo;flo;uni;PL17_136uniflo-l5-s4-f4-c2-d1
-25001.197455771;-1977.82963842847;1933.24688130388;-5518.61586881247;-2284.48977492767;-4753.85512131677;1553.02713552981;453.167596725523;2395.60536756282;-1221.38749819061;-2078.9871328862;-1346.42132559404;-957.097084118528;-1702.04592493417;1321.28899776017;PL17_087nigbel-l4-s4-f4-c2-d1.png;PL17_87nigbel;bel;nig;PL17_087nigbel-l4-s4-f4-c2-d1
15205.8729070376;-20208.1361201537;-7174.08763810608;-4262.38857774438;-10560.8456108759;1041.043138529;-722.033635352332;-1613.6809113629;891.664773020444;1282.22141827983;2239.91242901233;2127.7395191672;-2254.30364154496;-2018.35804276528;-1210.08418960908;PL17_135uniflo-l6-s4-f4-c2-d1.png;PL17_135uniflo;flo;uni;PL17_135uniflo-l6-s4-f4-c2-d1
-28890.751559255;-803.661745798775;1179.51622395895;-5565.42911497031;-2758.57848129966;-3030.18790223717;815.05348871604;-1624.97688423599;-1307.04422440245;248.025413131898;-641.242682109325;385.938579414861;204.209180704102;-169.478185203955;-194.813128174472;28394nigboc-l1-s1-f1-c2-d0.png;28394nigboc;boc;nig;28394nigboc-l1-s1-f1-c2-d0
-4803.47996929948;13493.0342351559;2189.45075956028;-828.528516279177;427.935986846746;8591.58395521216;-3694.8006031542;2674.98972937604;391.180351089256;1801.20338507162;-2634.92696817477;2550.9487995812;-1906.03316337691;181.85881857969;1634.21062925578;PL17_39chlpor-l1-s3-f3-c2-d1.png;PL17_39chlpue;pue;chl;PL17_39chlpor-l1-s3-f3-c2-d1
-20129.77600809;-6651.16000333787;1739.87247481172;-5223.08973467148;-1784.79652637425;-330.891827829924;2047.42012005857;-766.456247960123;1776.26514904396;-419.420053515738;-1977.36887163784;-435.813906809972;-810.093348870441;-1506.3657445123;-152.831764621784;PL17_093nigbel-l1-s4-f4-c2-d1.png;PL17_93nigbel;bel;nig;PL17_093nigbel-l1-s4-f4-c2-d1
-25500.4594144777;-3667.07687131941;2007.65822392852;-3443.72975130499;-1704.92580104476;-3046.22159486655;1583.65225894571;-892.048827444299;90.8504932352222;7.24927233184492;-1018.07468831843;50.7903081231706;-797.281710203937;-1136.56041037034;-190.583696526054;PL17_112nigbel-l1-s4-f4-c2-d1.png;PL17_112nigbel;bel;nig;PL17_112nigbel-l1-s4-f4-c2-d1
-6741.24176609942;8842.41164519153;930.325882197193;-5140.55472327735;-3322.52957388442;-6841.22201759396;3060.8515882841;5812.10932556959;2939.37142233823;-3602.24663085521;792.866041965394;-208.693490122328;116.693414844901;120.787390317807;-846.797710995482;28366gumboc-l1-s2-f1-c2-d1.png;28366gumboc;boc;gum;28366gumboc-l1-s2-f1-c2-d1
-746.178196837298;23977.8754675271;-9668.21475280488;3826.64083682062;-4789.96038407151;6207.86629436457;-360.430303837408;-2687.07758549314;-2602.08987265693;1789.18934135368;1090.48913187082;-1188.88711086894;-689.755896344944;554.412479762064;3041.35179124207;PL17_62puepor-l1-s3-f3-c2-d1.png;PL17_62chlpue;pue;chl;PL17_62puepor-l1-s3-f3-c2-d1
-25333.0181239597;-3394.77277831833;1208.649017133;-5074.26259896439;-2063.61972460861;-3244.8123828062;2180.04741851611;-29.671044232397;1346.2594470581;-1640.10707250933;-1916.64469052588;-947.99881234646;-401.455326283468;-1359.59745478947;-215.304520878706;PL17_108nigbel-l1-s4-f4-c2-d1.png;PL17_108nigbel;bel;nig;PL17_108nigbel-l1-s4-f4-c2-d1
